Sample	NMR_2-Methylbutyrate	NMR_Lactate	NMR_Alanine	NMR_Tyrosine	NMR_Isoleucine	NMR_Leucine	NMR_Valine	NMR_Lysine	NMR_Succinate	NMR_Glycine	NMR_b_arabinose	NMR_b_xylose	NMR_Acetate	NMR_Propionate	NMR_Butyrate	NMR_Glucose	NMR_Isovalerate	NMR_Uracil	NMR_Hypoxanthine	Tryptophan_Metabolites_5-hydroxyindole acetate	Tryptophan_Metabolites_melatonin (pg/mg)	Tryptophan_Metabolites_anthranilate (pg/mg)	Tryptophan_Metabolites_indole-3-propionic acid	Tryptophan_Metabolites_3-methylindole (relative; raw peak area only)	Tryptophan_Metabolites_Tryptophan	Tryptophan_Metabolites_Kynurenate (no IS)	Tryptophan_Metabolites_Kynurenine (no IS)	Tryptophan_Metabolites_Serotonin	Tryptophan_Metabolites_tryptamine	Tryptophan_Metabolites_indole-3-acetic acid (no IS)	Tryptophan_Metabolites_indole	BA_Metabolites_Deoxycholic acid	BA_Metabolites_Cholic acid	BA_Metabolites_Ursodeoxycholic acid	BA_Metabolites_Lithocholic acid	BA_Metabolites_Chenodeoxycholic acid	BA_Metabolites_Deoxycholic acid sulphate	BA_Metabolites_Taurocholic acid	BA_Metabolites_Glycocholic acid	BA_Metabolites_Taurodeoxycholic acid	BA_Metabolites_Glycodeoxycholic acid	BA_Metabolites_Glycochenodeoxycholic acid	BA_Metabolites_Taurochenodeoxycholic acid
41.T.4	13.81255844	31.21287723	98.85487238	21.13375973	44.04039366	105.6548012	40.74220617	36.29857529	32.38363084	55.85565515	3.727037378	3.83826705	546.5237837	103.5821933	95.4508042	13.97301162	33.16312072	2.548462832	1.897524264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9971.915385	149.9159151	192.801061	1217.303714	73.70424403	1755.700531	NA	61.5469496	1153.303448	104.3740053	52.01405836	NA
2.T.5	10.43731388	26.98604681	84.17567014	18.19293842	39.25849485	88.63556361	34.37012231	32.16689235	21.68727111	40.20571079	3.381726729	3.059263889	415.071962	85.09213505	78.15690678	10.86756528	26.40622269	2.23676891	1.138201201	0.0472	0.115525977	4.895719639	3.934661372	3789	43.40786814	0.152021201	0.118699812	0.057395319	1.507367417	94.63101324	43.28743753	14014.01931	251.8739696	1503.518872	4098.846421	361.7913232	6263.923644	71.71583514	53.6462039	NA	90.2154013	102.4381779	94.21127983
41.T.3	10.58918989	30.24324271	98.72184554	19.91318417	43.09727716	93.32784322	39.05700286	35.071657	19.22968536	43.65810329	4.19008687	3.317037083	524.7164886	87.91782531	92.45829033	3.736012415	24.41505436	2.153729214	1.988329665	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13995.13874	72.43743455	190.5662304	2028.652094	50.79162304	503.0960733	NA	NA	381.5968586	35.16439791	18.78586387	NA
54.T.3	15.23306428	13.53783438	46.80653373	8.985799911	18.47766051	43.01638305	16.58431556	21.74504315	26.74673484	15.96022537	4.161046132	3.534014786	349.2125824	88.70957646	76.84309024	2.030969061	35.86576701	1.786741201	1.732834394	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9002.340143	96.66793349	559.6413302	295.1619952	74.83824228	17.80166271	NA	29.76247031	NA	NA	9.211876485	NA
49.T.5	16.84737731	14.62451165	44.31407517	6.310591947	16.99247944	33.16957569	14.16625401	15.06471314	24.08698016	25.75722237	3.742371722	3.626590158	437.2663403	105.3306789	121.6694527	3.321329932	32.71653165	4.274278198	6.005605117	0.0833	0.283262118	9.642562122	2.04849942	417763	3.626662685	0.085117009	0.239122575	0.475142535	0.0227	46.01572507	78.5857707	12192.69368	62.17816092	712.5637931	137.3408046	56.94827586	12.97442529	NA	NA	113.8152299	NA	4.099425287	NA
3.T.6	16.58544788	18.59892529	62.47739651	12.45177577	31.18587927	63.13222191	20.94823019	27.07389267	24.64685293	23.22730733	3.849206909	3.408304791	312.1036545	69.57168614	71.62949687	9.788379193	29.27681785	3.07721526	3.16275352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2302.20525	9877.38875	1826.18325	23.336	711.6765	14.7095	1268.94575	350.4145	NA	NA	30.3815	163.416
47.T.4	14.67912828	22.96791518	74.28878267	10.3253502	28.89829717	55.51814028	24.60475622	22.46141073	24.91673233	25.49260464	3.746713864	3.435086808	281.2953821	58.93063826	65.44880823	4.004078088	24.35042552	3.844124467	4.363044212	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9793.071802	390.4639687	295.7587467	1451.314883	142.6587467	14.86605744	NA	339.8984334	242.278329	156.8561358	85.41436031	NA
43.T.5	14.14641851	16.51135022	58.08393053	10.80832008	23.81641397	52.69538193	20.82887925	24.70020416	28.74601993	22.72015473	4.107174771	3.44334589	633.3200392	97.80463425	124.1134894	9.692174515	33.86689707	2.319930435	2.888565674	0.059	0.211891692	9.342054799	4.044868414	652417	13.11156847	0.979220818	0.088366065	0.433404703	0.138810106	229.1313855	138.0778151	2176.196206	53.53143631	145.795664	628.1306233	92.92547425	10.55338753	NA	NA	NA	NA	12.06775068	NA
37.T.6	17.57078299	18.8405339	74.64699194	13.06324057	25.8609868	65.87438165	23.82266687	34.20845862	22.63055626	20.66811548	4.041188156	3.693439136	585.591646	155.2882557	112.4401582	4.786951828	44.78071691	1.734387132	1.457599791	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15997.97969	192.3330729	513.1721354	2923.425781	162.4648438	49.03333333	NA	28.609375	NA	NA	15.71432292	NA
13.T.3	4.807111093	26.87995945	67.84409693	8.265675237	28.10155403	46.39708022	20.12252809	30.27436218	150.6739365	29.82450236	10.04950334	7.085394363	601.9863576	51.92755037	108.8116498	16.26160311	11.2279089	1.903978732	1.563090648	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7177.366667	25980.24843	3191.27094	28.54387464	6891.588889	44.03960114	170.7703704	150.1492877	NA	99.21908832	1818.111111	66.53988604
25.T.0	5.943671455	17.99759234	50.35148515	10.96206231	23.41880561	48.34776083	22.33924698	21.42588241	85.472846379999993	28.82980224	3.36547772	3.254271261	508.8803852	95.85501391	134.9358324	9.777274029	13.35836022	1.833754424	2.348880027	0.00281	0.160200027	36.61986592	10.89149936	5457	15.70929778	0.973985452	0.070292938	0.036938973	0.110154639	9.566590924	2.401703203	6907.402201	1685.091195	1161.023585	862.4257862	500.5933962	8.543710692	NA	NA	62.77012579	NA	11.35188679	3.655974843
1.T.3	14.87988671	18.95628759	61.23429431	9.206974053	24.10149797	50.24103537	20.68329745	18.38737199	28.75200481	18.74210868	4.708044329	3.922858138	328.1502279	70.01958934	70.09709488	3.054061821	31.11862678	2.25928225	2.077965628	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14571.10093	276.1769767	545.9302326	3665.44814	233.6606977	3.698837209	NA	NA	NA	23.72116279	22.19372093	NA
18.T.4	15.33572269	19.43903301	43.18694466	6.407343986	17.77216979	33.79982524	16.07614061	12.50236033	19.3142085	15.37737856	3.35145864	2.579018599	59.76076963	36.6219841	26.41630425	2.500196663	23.28892567	2.160394548	2.174181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8045.513804	45.54294479	406.3447853	3132.618098	25.32208589	38.61380368	NA	NA	NA	NA	NA	NA
22.T.0	13.38867074	22.58468233	79.81722626	12.88575797	29.70994764	79.6409414	27.53892466	26.23253921	28.00518987	28.84381813	2.935599174	3.031484902	496.4999976	118.537752	87.79701951	9.982151953	38.84463175	2.407080618	1.568753378	0.00162	0.127292888	5.820110704	3.739794939	1058622	41.67371994	0.220707582	0.077569282	0.155417493	1.937378384	180.388021	117.870851	14996.30299	2754.461248	632.3260078	1927.115865	440.493368	13958.37841	NA	51.67984395	NA	136.8218466	39.49401821	NA
12.T.1	8.162810906	25.21656461	75.26872128	13.96878163	35.08207387	70.89615166	29.73337699	29.6913049	720.1577861	40.93527183	4.70749212	4.159240479	513.1418803	76.25226419	100.932523	30.06780656	17.96637211	2.53452862	2.479657529	1.238534702	4.921223052	4.17490439	1.944805731	1599798	9.675643936	0.230712393	0.072615812	7.468303411	0.0741	14.56127153	102.7908126	12961.05594	8234.901055	1532.113984	1373.818206	2501.720844	5232.594459	34.10211082	40.95831135	NA	53.56094987	9.827176781	18.16833773
23.T.0	10.08197369	23.0778501	67.60058306	10.3734421	31.44033371	64.68106002	24.85385838	26.3681545	33.85670413	26.79559623	4.632137553	3.505214639	480.9715139	98.30562524	95.73362871	9.473053504	24.75244132	2.09727383	1.480959526	0.0346	0.264873703	19.13714321	1.99002085	4353	34.88124985	0.5904295	0.272515814	0.48745222	2.847053775	19.35635835	101.3721429	15418.56281	4172.307873	1979.577889	1343.367672	2008.164154	25.06616415	39.24840871	42.94288107	31.04371859	26.76633166	41.89078727	11.78123953
10.T.3	18.07713129	12.55614371	41.64154697	5.479209061	16.70557098	34.5167175	14.8056212	15.41659088	26.8922282	12.72371977	3.943237084	4.73324004	327.923473	61.54932146	35.05977684	2.796909383	35.41272067	1.233994189	0.931514027	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1929.463618	31.16443089	127.8963415	666.4522358	35.80487805	10.5046748	NA	24.32845528	224.4424797	NA	44.61239837	NA
23.T.3	13.72204955	24.42838138	70.20908306	13.20572785	32.25893368	70.82063091	29.35594801	26.03468661	27.00172204	28.65743924	3.323767681	3.834171081	675.2785592	106.2348569	131.9201972	3.658573721	27.35750881	2.019560737	1.584180409	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15881.64456	86.48860544	1040.966837	592.7821429	479.1044218	8.046598639	NA	NA	NA	NA	NA	NA
48.T.2	15.45504759	19.52977809	55.05935469	11.11291521	22.26760207	48.98538351	21.17213815	18.42702696	24.41341298	17.25674198	4.265958246	2.954828738	432.9428328	68.99075476	113.8895733	4.194183093	29.82219013	2.238201577	2.711830557	0.147775335	0.466872657	9.600158078	2.870327604	517769	11.77621495	0.590401193	0.184812026	1.266340647	0.225890988	59.70382132	64.8726837	14213.13947	80.76453333	637.9277333	2266.694133	69.45493333	17.09466667	NA	40.03013333	147.1893333	NA	4.134666667	NA
25.T.3	14.44740737	22.87296694	63.72515606	12.86368294	30.75424527	62.61983535	26.44870064	23.04752837	22.08729035	33.41705115	3.835151577	3.421771169	284.8374667	90.59941161	47.70794788	16.84533686	29.61980106	1.953865318	1.469996649	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14700.74797	463.8764228	457.2550813	3867.663415	239.6469512	174.9174797	288.1014228	1442.873577	NA	274.0569106	NA	540.7920732
3.T.2	14.96353441	13.8479071	46.28474885	6.435767551	18.10384622	35.058216	15.7155121	18.41773406	26.1726038	15.0358369	4.075513042	3.714619569	839.5252217	139.6677009	286.0670076	14.56782107	31.25852403	2.826147567	3.974889191	0.384703181	0.0778	4.030161295	17.11585622	185164	12.2374749	0.161734117	0.098562914	0.69135779	0.188636105	62.61302719	27.82687673	9908.438988	155.3744048	317.8142857	69.14136905	73.33422619	23.59375	NA	133.59375	NA	47.11607143	9.592261905	NA
55.T.1	9.925901998	21.30279354	62.52748472	12.28096824	27.79921971	62.13017188	24.83396589	21.6640216	23.60582586	29.01421233	3.741351115	4.261272015	391.3968922	93.29513195	54.34247435	3.281956491	23.16611894	1.964041729	1.192890859	0.111142342	1.475648281	6.970222543	1.633040734	3587	51.92953857	0.071935628	0.306094046	0.261523006	4.207722987	28.14849219	53.59753156	15690.623380000001	192.5989562	498.614405	2147.293528	171.0757829	NA	NA	NA	NA	57.065762	5.166597077	NA
3.T.0	12.08916201	16.75321116	62.27019046	9.724721915	22.52663204	48.57033883	20.40367054	24.90796566	30.84418868	16.65425143	3.763891656	3.326278168	625.3767204	99.69475698	103.163491	4.398836098	21.92259265	2.157276242	2.801641302	0.185704065	0.452587938	5.459991256	4.916878407	15643	8.35221177	0.276933929	0.152226871	0.927458269	0.100383623	53.09280104	13.28872752	15532.3179	69.72455243	433.5268542	1585.324297	44.32327366	12.05345269	NA	NA	NA	NA	NA	NA
48.T.3	14.75497344	22.67196194	68.49809027	11.66220637	26.49124061	56.51517408	23.4541812	18.8329663	21.58122671	21.1166136	3.453097727	2.701792238	404.7362964	59.94222011	74.26980616	5.866085548	23.68884592	2.361318853	2.820243992	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15313.87224	92.57388235	450.4569412	2331.551529	36.06211765	6.014823529	NA	70.33294118	NA	90.69411765	4.690588235	NA
60.T.3	10.09100591	21.56351342	71.43063607	12.48615818	30.80288156	65.68066023	29.37321535	28.01413283	41.94428338	31.45642749	5.696673463	3.950494499	1054.066194	167.2726516	148.3853938	15.00061475	21.06747595	5.496303724	6.3524742850000004	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17333.34466	1132.80927	1026.130618	158.1370787	272.6780899	NA	NA	201.8516854	NA	243.4941011	NA	NA
47.T.0	14.12103425	20.69752653	69.76675157	10.35718504	28.30616471	51.27420791	24.07089855	22.03851487	22.92761984	22.8532778	3.862931012	3.042908145	294.6077493	62.95810852	57.05270684	2.253602135	25.02179663	2.953106534	3.217321072	0.170391364	0.476524974	14.3144523	1.010578508	1406935	7.203103199	0.915549194	0.046967099	0.648212495	0.367169662	65.16677524	106.0998247	6864.459413	94.52347188	289.6012225	1539.864548	54.4198044	NA	NA	128.8760391	NA	NA	NA	NA
46.T.4	13.44590639	13.81176709	53.19415189	12.75473045	22.29119155	61.13292933	19.40359325	30.03787351	22.04961749	15.06185512	4.011954556	3.066578835	321.974301	71.69466661	70.19525115	2.289928632	32.07929469	1.705064471	1.616732433	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15728.35353	51.443361	1102.046473	4329.535892	133.6962656	NA	NA	NA	NA	NA	NA	NA
61.T.3	18.72969303	24.34358419	63.57498518	10.07449117	30.6513018	55.35230614	22.36915052	31.97023808	27.71672363	22.25135178	4.079152131	3.527075234	405.083378	116.3274036	62.94413501	4.585125858	34.70621524	2.660768325	3.120484746	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14417.38026	6371.716283	7420.250822	857.7794408	1662.365461	NA	NA	38.92138158	NA	NA	6.314638158	2.267434211
7.T.1	13.9017447	15.11541356	48.40814343	7.980798534	20.59860962	40.67445358	18.2806119	19.20812174	28.67288467	19.47109487	3.859146429	3.039411457	141.3380165	50.34403213	52.08955739	25.75031537	25.67463882	1.606620871	1.084366027	0.706873398	25.76565752	2.447291748	0.137672141	1548456	1.053939939	0.166516416	0.004836965	40.21560488	0.0477	5.730559338	4.363152334	14569.50554	28.93350923	422.5543536	2148.193404	38.89841689	NA	NA	NA	NA	NA	NA	NA
19.T.3	14.49423225	25.21529581	67.8124014	13.65156029	36.61926404	66.26560709	25.49316749	25.97833667	23.27870959	29.08233626	4.074793938	3.208607049	519.4919743	138.9711182	60.13186081	6.699573738	33.32213117	1.9502857	1.505676349	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14401.48917	1413.210229	3527.322623	855.1677497	817.4391095	909.5043321	218.2075812	NA	NA	18.9543923	4.415884477	22.53959085
75.T.5	14.15439129	22.18307819	80.52069754	12.64471225	30.30556084	65.18026859	25.25651719	25.38793045	28.13321355	25.76652222	3.533878173	2.968649789	520.7021453	70.0354038	64.89618126	4.503566205	30.13255413	4.132796649	5.889131367	NA	1.543617647	12.64906571	3.826115105	892550	12.15808694	0.447470022	0.028941736	0.183111404	0.100390543	128.6286436	30.97694501	6132.386842	34.94815789	201.3828947	1216.041316	32.23842105	13.12868421	NA	NA	NA	NA	8.725789474	NA
75.T.2	14.55435804	25.09862659	54.16610143	10.9360586	26.84107843	53.44064314	21.83913827	22.25051169	35.56510021	86.56675205	4.627798523	4.094101929	662.7792247	69.22613313	127.9482691	6.814303982	26.73251047	2.709464355	2.867037269	0.0423	0.216599309	17.12038115	2.694491198	119573	12.84499413	0.225305996	0.176239802	0.565991713	0.164065375	81.66505798	59.5713131	6480.891343	125.2008955	128.9316418	178.02	197.2352239	4.485074627	NA	58.56208955	NA	166.2925373	74.1241791	NA
63.T.1	20.0336914	17.95968732	59.81361324	8.653443337	22.49615021	48.51044634	17.99899663	20.56144114	22.86165358	17.20346215	3.65615314	3.575170502	335.8463168	78.82100117	48.19849116	1.867896968	44.19438347	2.498348673	2.792537019	0.378635309	0.904332763	10.63586766	1.574587971	6898508	21.99954661	0.045551045	0.133998178	0.396471279	0.980739454	87.88938408	93.41048099	6284.298364	27.57266355	723.9813084	683.8158879	68.98808411	3.176635514	NA	NA	NA	NA	NA	NA
48.T.1	9.156462065	14.3778991	45.70893939	8.966077021	16.42118943	39.69645488	15.85556246	16.31479178	21.63899484	14.31380124	4.364642621	3.955019176	805.4355098	119.5767098	210.1466163	7.819798203	22.24283828	1.908051676	2.903431109	0.0384	0.0899	9.200421277	4.828950971	45914	25.44254101	0.186404903	0.146064121	0.186137529	0.475624663	105.4219995	42.05185383	15562.87681	52.92401656	792.9987578	890.6919255	69.07039337	11.6047619	NA	NA	NA	NA	9.133333333	NA
41.T.0	10.37868943	22.19551418	91.48241046	13.38045879	46.14900812	80.94091181	36.36829114	23.50928866	20.21297651	81.02932151	4.577766838	2.68126429	457.6828923	73.32500278	76.62950105	5.871763511	23.46941342	1.671717892	1.208695521	0.0505	0.259091962	2.911560813	4.997815386	189753	37.11602155	0.216889149	0.137382591	0.178152354	4.413924957	140.4290048	108.5268829	6145.935054	425.9456522	147.1021739	1181.661413	291.4375	839.9695652	NA	57.95190217	NA	96.69755435	49.10679348	NA
38.T.6	12.47735043	16.19917067	56.98110798	10.96945631	24.68182378	50.50326345	23.23545106	26.63412725	18.71213303	18.76849957	3.658104296	3.509649982	942.7609531	139.208129	294.1075558	14.32077595	23.93595877	1.846345154	1.803808476	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16426.52178	50.77029703	681.5831683	430.5269802	82.375	16.35717822	NA	NA	NA	26.97871287	24.48415842	NA
8.T.5	19.20402612	17.0870332	58.53581654	9.483849564	22.72345741	55.29292093	20.36778938	18.8641367	22.47944386	20.83841666	3.32808556	3.86597782	155.8121385	77.22123396	68.10081979	14.236793	36.29038695	1.718218549	1.353674104	0.0446	0.641073061	19.39218178	0.984117796	241769	35.42684267	1.0002612	0.101524038	0.246644912	0.533822995	20.3709447	146.1166004	16482.87663	33.65957895	366.7463158	2303.404421	44.85242105	3514.541474	NA	NA	NA	26.00357895	7.957263158	NA
22.T.4	11.43910418	17.14761255	63.51162437	12.9649243	27.33079177	70.16536081	25.06736801	21.34991792	20.0227646	21.80133688	3.224135749	2.96323816	229.4493953	64.184533	42.9556269	10.61560877	25.02405979	2.483928594	1.541747581	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5260.96901	128.2085938	68.56692708	3334.544271	31.94010417	32562.92526	NA	NA	NA	NA	7.422395833	NA
39.T.2	9.527107651	30.07372143	83.6838019	12.58038189	38.03265944	70.06241573	29.61027825	28.53327104	48.58570454	44.96131857	6.310521793	10.62301472	781.0202079	183.7098232	76.82784636	18.68383434	22.76315874	3.230261461	1.65604516	0.0261	0.0784	3.579660248	3.241807177	49655	50.165848509999996	0.085964219	0.223642522	0.051984768	5.609540537	23.01164348	41.73662118	14201.32849	16645.36415	6757.288971	409.9246324	4881.230882	1869.040993	653.5625	326.3738971	NA	198.040625	276.4630515	129.2498162
3.T.5	11.6318458	14.63836073	54.37662536	8.544793151	20.53021274	44.1543186	18.48185372	18.80883058	27.3651384	15.14178748	4.795898389	3.930419958	441.2797154	71.47154495	66.24541811	3.133790441	26.00978434	3.020856163	3.785788235	0.059	0.424563567	4.060057286	2.138395146	3736	13.3985734	0.193974244	0.055547709	1.501931502	0.308681235	6.732774605	43.58464275	16172.79549	159.7934426	453.8893443	1108.867213	63.55081967	4534.199385	NA	NA	471.8995902	NA	9.222745902	NA
57.T.5	15.31203175	20.40830009	59.86860412	10.23307786	28.38217748	60.04290469	24.37162381	19.51053967	22.80676218	22.78317474	3.627134359	3.242846908	214.297097	66.85201758	63.08775005	6.75272823	35.15737685	2.061765632	1.685988197	0.147626191	0.247309141	10.29704977	1.833669198	2917343	13.01209929	0.973419058	0.102822476	0.201143821	0.188935342	32.05068104	126.949799	14413.92552	40.86475694	528.3670139	3260.294271	61.45	50.86111111	60.94461806	39.30607639	NA	21.47430556	14.50694444	20.56909722
27.T.3	19.70949329	16.80698062	75.58871547	9.982699119	26.94853263	59.95099221	21.2650066	22.28691481	25.38336298	20.86778824	3.42639321	2.838769098	394.1260099	78.11475763	67.78851059	2.737796205	37.42180747	2.877240468	2.959178752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14859.7212	48.04475375	694.8152034	1013.288651	70.33982869	20.89785867	NA	27.63490364	990.1642398	38.1993576	8.671948608	NA
4.T.0	11.04303117	18.16837318	57.91584479	6.912316187	20.85833865	58.28590859	18.95957785	15.6657115	20.06519658	17.10578976	4.214402557	4.221641101	140.8834152	34.4129663	30.77902683	3.540067749	14.30236984	1.620147625	1.723564169	0.879683496	0.67310643	8.781078582	0.462212857	830513	17.98528108	0.73665511400000006	0.152584542	0.173869314	0.349992105	8.212964084	52.37750883	15336.67488	10.78409091	812.337799	1512.807536	138.7242823	3.448564593	NA	NA	NA	17.77882775	2.614712919	NA
21.T.4	11.75060764	15.88854259	57.70244113	9.533488028	23.2111202	48.91867165	18.89293438	17.03654296	26.27877465	21.7751941	3.910861613	3.090767602	155.7347942	36.87766464	32.95861299	1.954887473	27.98551721	2.481840393	2.336755868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9167.121924	19.86107383	427.101566	1117.610962	71.81610738	10.69440716	NA	NA	NA	NA	3.688143177	NA
69.T.3	18.53836142	14.71321653	44.91394291	9.118288849	19.47086101	44.77629847	17.4683161	21.32568016	24.4841589	14.3171576	4.974010538	3.731706806	519.1019176	105.8643584	131.6655724	4.683551543	37.03463072	2.244190397	3.302877404	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13451.51658	114.4513369	383.757754	549.1858289	82.06550802	438.8858289	NA	44.54625668	NA	43.78957219	38.38850267	NA
14.T.2	19.07203797	17.7200872	46.036237559999996	6.882614077	17.9864879	44.71972109	16.33948943	13.04427985	23.2104845	14.21223781	3.694815281	3.027637328	283.0821522	85.76219418	69.57969011	1.995774785	47.13659466	1.318738904	1.22716977	0.32288804	0.410232728	17.45922392	2.01701099	5867534	14.43043846	1.391835543	0.009408035	1.482574178	0.795682834	35.9606635	134.8624587	15417.63946	100.2628006	506.3035361	1942.285149	76.04045262	11.75049505	NA	NA	134.8973126	NA	6.24427157	NA
32.T.3	19.1529882	14.75450482	44.60631443	6.854499171	16.04453041	39.65671096	13.76853464	14.61814504	21.07480481	15.0005482	3.421096527	2.726457542	268.4019522	115.7113276	80.92194118	15.63303168	40.40526786	1.565306547	1.513650199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16355.2182	53.64666667	298.0794595	383.3257658	37.23405405	10.74234234	NA	NA	1146.555676	NA	NA	NA
14.T.4	18.71036869	17.93602248	56.18803736	7.838999123	22.15979932	49.80345031	20.42000184	16.77182091	36.88064174	17.8413581	3.981576147	3.467135471	383.5958275	88.18823494	69.54773442	3.121687618	44.11052044	1.515435805	1.245016328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14684.43778	76.09408194	509.622003	580.3027314	62.22306525	9.916084977	NA	NA	NA	23.83050076	11.13414264	NA
